LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1738263922.829340,206989.000,28497,4,PI,1,100,125785
1738263922.829340,206989.000,28497,4,PI,1,100,125773
1738263922.829340,206989.000,28497,4,PI,1,100,125787
1738263922.829340,206989.000,28497,4,PI,1,100,125802
1738263922.840041,206999.700,28512,10,PI,1,100,125753
1738263922.850741,207010.400,28512,10,PI,1,100,125715
1738263922.861441,207021.100,28512,10,PI,1,100,125774
1738263922.872142,207031.800,28512,10,PI,1,100,125773
1738263922.882842,207042.500,28512,10,PI,1,100,125766
1738263922.893543,207053.200,28512,10,PI,1,100,125724
1738263922.904243,207063.900,28512,10,PI,1,100,125735
1738263922.914943,207074.600,28512,10,PI,1,100,125774
1738263922.925643,207085.300,28512,10,PI,1,100,125755
1738263922.936344,207096.000,28512,10,PI,1,100,125751
1738263922.946677,207106.333,28528,9,PI,1,100,125759
1738263922.957011,207116.667,28528,9,PI,1,100,125742
1738263922.967345,207127.000,28528,9,PI,1,100,125759
1738263922.977679,207137.333,28528,9,PI,1,100,125751
1738263922.988012,207147.667,28528,9,PI,1,100,125755
1738263922.998346,207158.000,28528,9,PI,1,100,125742
1738263923.008679,207168.333,28528,9,PI,1,100,125740
1738263923.019013,207178.667,28528,9,PI,1,100,125730
1738263923.029347,207189.000,28528,9,PI,1,100,125755
1738263923.039074,207198.727,28545,11,PI,1,100,125762
1738263923.048802,207208.455,28545,11,PI,1,100,125749
1738263923.058530,207218.182,28545,11,PI,1,100,125757
1738263923.068257,207227.909,28545,11,PI,1,100,125767
1738263923.077985,207237.636,28545,11,PI,1,100,125734
1738263923.087712,207247.364,28545,11,PI,1,100,125743
1738263923.097440,207257.091,28545,11,PI,1,100,125726
1738263923.107167,207266.818,28545,11,PI,1,100,125738
1738263923.116895,207276.545,28545,11,PI,1,100,125759
1738263923.126623,207286.273,28545,11,PI,1,100,125744
1738263923.136350,207296.000,28545,11,PI,1,100,125737
1738263923.146684,207306.333,28561,9,PI,1,100,125748
1738263923.157018,207316.667,28561,9,PI,1,100,125698
1738263923.167351,207327.000,28561,9,PI,1,100,125777
1738263923.177685,207337.333,28561,9,PI,1,100,125750
1738263923.188019,207347.667,28561,9,PI,1,100,125732
1738263923.198352,207358.000,28561,9,PI,1,100,125717
1738263923.208686,207368.333,28561,9,PI,1,100,125759
1738263923.219020,207378.667,28561,9,PI,1,100,125755
1738263923.229353,207389.000,28561,9,PI,1,100,125757
1738263923.238990,207398.636,28576,11,PI,1,100,125745
1738263923.248627,207408.273,28576,11,PI,1,100,125757
1738263923.258263,207417.909,28576,11,PI,1,100,125751
1738263923.267900,207427.545,28576,11,PI,1,100,125778
1738263923.277537,207437.182,28576,11,PI,1,100,125763
1738263923.287173,207446.818,28576,11,PI,1,100,125754
1738263923.296810,207456.455,28576,11,PI,1,100,125735
1738263923.306447,207466.091,28576,11,PI,1,100,125712
1738263923.316083,207475.727,28576,11,PI,1,100,125722
1738263923.325720,207485.364,28576,11,PI,1,100,125679
1738263923.335357,207495.000,28576,11,PI,1,100,125704
1738263923.346057,207505.700,28593,10,PI,1,100,125679
1738263923.356757,207516.400,28593,10,PI,1,100,125667
1738263923.367458,207527.100,28593,10,PI,1,100,125697
1738263923.378158,207537.800,28593,10,PI,1,100,125660
1738263923.388858,207548.500,28593,10,PI,1,100,125650
1738263923.399559,207559.200,28593,10,PI,1,100,125641
1738263923.410259,207569.900,28593,10,PI,1,100,125661
1738263923.420959,207580.600,28593,10,PI,1,100,125648
1738263923.431660,207591.300,28593,10,PI,1,100,125634
1738263923.442360,207602.000,28593,10,PI,1,100,125636
1738263923.451660,207611.300,28607,10,PI,1,100,125654
1738263923.460961,207620.600,28607,10,PI,1,100,125625
1738263923.470261,207629.900,28607,10,PI,1,100,125625
1738263923.479561,207639.200,28607,10,PI,1,100,125656
1738263923.488862,207648.500,28607,10,PI,1,100,125582
1738263923.498162,207657.800,28607,10,PI,1,100,125545
1738263923.507462,207667.100,28607,10,PI,1,100,125600
1738263923.516762,207676.400,28607,10,PI,1,100,125592
1738263923.526063,207685.700,28607,10,PI,1,100,125619
1738263923.535363,207695.000,28607,10,PI,1,100,125611
1738263923.546063,207705.700,28625,10,PI,1,100,125593
1738263923.556764,207716.400,28625,10,PI,1,100,125558
1738263923.567464,207727.100,28625,10,PI,1,100,125610
1738263923.578164,207737.800,28625,10,PI,1,100,125583
1738263923.588865,207748.500,28625,10,PI,1,100,125587
1738263923.599565,207759.200,28625,10,PI,1,100,125564
1738263923.610265,207769.900,28625,10,PI,1,100,125588
1738263923.620966,207780.600,28625,10,PI,1,100,125541
1738263923.631666,207791.300,28625,10,PI,1,100,125572
1738263923.642366,207802.000,28625,10,PI,1,100,125560
1738263923.652094,207811.727,28641,11,PI,1,100,125560
1738263923.661822,207821.455,28641,11,PI,1,100,125571
1738263923.671549,207831.182,28641,11,PI,1,100,125542
1738263923.681277,207840.909,28641,11,PI,1,100,125537
1738263923.691005,207850.636,28641,11,PI,1,100,125526
1738263923.700732,207860.364,28641,11,PI,1,100,125566
1738263923.710460,207870.091,28641,11,PI,1,100,125546
1738263923.720187,207879.818,28641,11,PI,1,100,125527
1738263923.729915,207889.545,28641,11,PI,1,100,125524
1738263923.739642,207899.273,28641,11,PI,1,100,125542
1738263923.749370,207909.000,28641,11,PI,1,100,125570
1738263923.759704,207919.333,28657,9,PI,1,100,125558
1738263923.770037,207929.667,28657,9,PI,1,100,125504
1738263923.780371,207940.000,28657,9,PI,1,100,125549
1738263923.790704,207950.333,28657,9,PI,1,100,125527
1738263923.801038,207960.667,28657,9,PI,1,100,125521
1738263923.811372,207971.000,28657,9,PI,1,100,125518
1738263923.821706,207981.333,28657,9,PI,1,100,125529
1738263923.832039,207991.667,28657,9,PI,1,100,125546
1738263923.842373,208002.000,28657,9,PI,1,100,125528
1738263923.852101,208011.727,28671,11,PI,1,100,125492
1738263923.861828,208021.455,28671,11,PI,1,100,125537
1738263923.871556,208031.182,28671,11,PI,1,100,125550
1738263923.881283,208040.909,28671,11,PI,1,100,125529
1738263923.891011,208050.636,28671,11,PI,1,100,125527
1738263923.900738,208060.364,28671,11,PI,1,100,125548
1738263923.910466,208070.091,28671,11,PI,1,100,125523
1738263923.920194,208079.818,28671,11,PI,1,100,125549
1738263923.929921,208089.545,28671,11,PI,1,100,125535
1738263923.939649,208099.273,28671,11,PI,1,100,125526
1738263923.949376,208109.000,28671,11,PI,1,100,125534
1738263923.959977,208119.600,28688,10,PI,1,100,125550
1738263923.970577,208130.200,28688,10,PI,1,100,125556
1738263923.981177,208140.800,28688,10,PI,1,100,125557
1738263923.991778,208151.400,28688,10,PI,1,100,125511
1738263924.002378,208162.000,28688,10,PI,1,100,125542
1738263924.012978,208172.600,28688,10,PI,1,100,125524
1738263924.023579,208183.200,28688,10,PI,1,100,125567
1738263924.034179,208193.800,28688,10,PI,1,100,125574
1738263924.044779,208204.400,28688,10,PI,1,100,125557
1738263924.055380,208215.000,28688,10,PI,1,100,125553
1738263924.065825,208225.444,28705,9,PI,1,100,125535
1738263924.076269,208235.889,28705,9,PI,1,100,125548
1738263924.086714,208246.333,28705,9,PI,1,100,125571
1738263924.097159,208256.778,28705,9,PI,1,100,125549
1738263924.107604,208267.222,28705,9,PI,1,100,125541
1738263924.118048,208277.667,28705,9,PI,1,100,125523
1738263924.128493,208288.111,28705,9,PI,1,100,125552
1738263924.138938,208298.556,28705,9,PI,1,100,125539
1738263924.149383,208309.000,28705,9,PI,1,100,125514
1738263924.159019,208318.636,28721,11,PI,1,100,125497
1738263924.168656,208328.273,28721,11,PI,1,100,125504
1738263924.178293,208337.909,28721,11,PI,1,100,125527
1738263924.187929,208347.545,28721,11,PI,1,100,125520
1738263924.197566,208357.182,28721,11,PI,1,100,125502
1738263924.207203,208366.818,28721,11,PI,1,100,125512
1738263924.216840,208376.455,28721,11,PI,1,100,125494
1738263924.226476,208386.091,28721,11,PI,1,100,125519
1738263924.236113,208395.727,28721,11,PI,1,100,125481
1738263924.245749,208405.364,28721,11,PI,1,100,125436
1738263924.255386,208415.000,28721,11,PI,1,100,125445
1738263924.265114,208424.727,28736,11,PI,1,100,125420
1738263924.274841,208434.455,28736,11,PI,1,100,125448
1738263924.284569,208444.182,28736,11,PI,1,100,125399
1738263924.294297,208453.909,28736,11,PI,1,100,125375
1738263924.304024,208463.636,28736,11,PI,1,100,125381
1738263924.313752,208473.364,28736,11,PI,1,100,125398
1738263924.323479,208483.091,28736,11,PI,1,100,125415
1738263924.333207,208492.818,28736,11,PI,1,100,125392
1738263924.342934,208502.545,28736,11,PI,1,100,125365
1738263924.352662,208512.273,28736,11,PI,1,100,125351
1738263924.362390,208522.000,28736,11,PI,1,100,125370
1738263924.372834,208532.444,28752,9,PI,1,100,125366
1738263924.383279,208542.889,28752,9,PI,1,100,125376
1738263924.393724,208553.333,28752,9,PI,1,100,125335
1738263924.404169,208563.778,28752,9,PI,1,100,125376
1738263924.414613,208574.222,28752,9,PI,1,100,125354
1738263924.425058,208584.667,28752,9,PI,1,100,125348
1738263924.435503,208595.111,28752,9,PI,1,100,125310
1738263924.445948,208605.556,28752,9,PI,1,100,125324
1738263924.456393,208616.000,28752,9,PI,1,100,125374
1738263924.466993,208626.600,28767,10,PI,1,100,125353
1738263924.477593,208637.200,28767,10,PI,1,100,125330
1738263924.488194,208647.800,28767,10,PI,1,100,125344
1738263924.498794,208658.400,28767,10,PI,1,100,125351
1738263924.509394,208669.000,28767,10,PI,1,100,125354
1738263924.519995,208679.600,28767,10,PI,1,100,125330
1738263924.530595,208690.200,28767,10,PI,1,100,125334
1738263924.541195,208700.800,28767,10,PI,1,100,125345
1738263924.551796,208711.400,28767,10,PI,1,100,125360
1738263924.562396,208722.000,28767,10,PI,1,100,125367
1738263924.572124,208731.727,28783,11,PI,1,100,125357
1738263924.581851,208741.455,28783,11,PI,1,100,125338
1738263924.591579,208751.182,28783,11,PI,1,100,125350
1738263924.601306,208760.909,28783,11,PI,1,100,125333
