LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738263922.814340,206974.000,28500,1,EA,1,100,0.060159
1738263922.881342,207041.000,28515,1,EA,1,100,0.060222
1738263922.947844,207107.500,28531,2,EA,1,100,0.060283
1738263923.014346,207174.000,28531,2,EA,1,100,0.060361
1738263923.081348,207241.000,28548,1,EA,1,100,0.060438
1738263923.147851,207307.500,28564,2,EA,1,100,0.060516
1738263923.214353,207374.000,28564,2,EA,1,100,0.060594
1738263923.281355,207441.000,28579,1,EA,1,100,0.060660
1738263923.347857,207507.500,28596,2,EA,1,100,0.060742
1738263923.414359,207574.000,28596,2,EA,1,100,0.060822
1738263923.481361,207641.000,28610,1,EA,1,100,0.060888
1738263923.547863,207707.500,28628,2,EA,1,100,0.060950
1738263923.614366,207774.000,28628,2,EA,1,100,0.061001
1738263923.680868,207840.500,28644,2,EA,1,100,0.061044
1738263923.747370,207907.000,28644,2,EA,1,100,0.061093
1738263923.814372,207974.000,28660,1,EA,1,100,0.061136
1738263923.880874,208040.500,28674,2,EA,1,100,0.061185
1738263923.947376,208107.000,28674,2,EA,1,100,0.061237
1738263924.014379,208174.000,28691,1,EA,1,100,0.061283
1738263924.080881,208240.500,28708,2,EA,1,100,0.061335
1738263924.147383,208307.000,28708,2,EA,1,100,0.061391
1738263924.214385,208374.000,28724,1,EA,1,100,0.061427
1738263924.280887,208440.500,28739,2,EA,1,100,0.061473
1738263924.347389,208507.000,28739,2,EA,1,100,0.061532
1738263924.414391,208574.000,28755,1,EA,1,100,0.061585
1738263924.480893,208640.500,28770,2,EA,1,100,0.061640
1738263924.547395,208707.000,28770,2,EA,1,100,0.061694
1738263924.614398,208774.000,28786,1,EA,1,100,0.061747
1738263924.680900,208840.500,28801,2,EA,1,100,0.061792
1738263924.747402,208907.000,28801,2,EA,1,100,0.061833
1738263924.814404,208974.000,28819,1,EA,1,100,0.061881
1738263924.880906,209040.500,28834,2,EA,1,100,0.061933
1738263924.947408,209107.000,28834,2,EA,1,100,0.061977
1738263925.014410,209174.000,28851,1,EA,1,100,0.062028
1738263925.080913,209240.500,28866,2,EA,1,100,0.062072
1738263925.147415,209307.000,28866,2,EA,1,100,0.062124
1738263925.214417,209374.000,28881,1,EA,1,100,0.062170
1738263925.280919,209440.500,28897,2,EA,1,100,0.062225
1738263925.347421,209507.000,28897,2,EA,1,100,0.062273
1738263925.414423,209574.000,28913,1,EA,1,100,0.062319
1738263925.480926,209640.500,28928,2,EA,1,100,0.062359
1738263925.547428,209707.000,28928,2,EA,1,100,0.062413
1738263925.613930,209773.500,28946,2,EA,1,100,0.062462
1738263925.680432,209840.000,28946,2,EA,1,100,0.062509
1738263925.747434,209907.000,28961,1,EA,1,100,0.062559
1738263925.813936,209973.500,28977,2,EA,1,100,0.062605
1738263925.880438,210040.000,28977,2,EA,1,100,0.062657
1738263925.947440,210107.000,28992,1,EA,1,100,0.062697
