LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1738263926.856470,211016.000,29132,1,TL,1,100,2025-01-30_12-05-21-760765
1738263926.858470,211018.000,29134,1,TL,1,100,2025-01-30_12-05-21-919829
1738263931.971634,216131.000,29939,1,TL,1,100,2025-01-30_12-05-26-889237
1738263931.978634,216138.000,29941,1,TL,1,100,2025-01-30_12-05-27-058235
1738263932.005635,216165.000,29944,1,TL,1,100,2025-01-30_12-05-31-999052
1738263937.082798,221242.000,30754,1,TL,1,100,2025-01-30_12-05-32-060397
1738263937.127799,221287.000,30757,1,TL,1,100,2025-01-30_12-05-37-118941
1738263942.189961,226349.000,31563,1,TL,1,100,2025-01-30_12-05-37-178178
1738263947.303125,231462.000,32372,1,TL,1,100,2025-01-30_12-05-42-257112
1738263947.309126,231468.000,32374,1,TL,1,100,2025-01-30_12-05-42-514360
1738263947.324126,231483.000,32377,1,TL,1,100,2025-01-30_12-05-47-317033
1738263952.413289,236572.000,33171,1,TL,1,100,2025-01-30_12-05-47-419805
1738263957.538454,241697.000,33974,1,TL,1,100,2025-01-30_12-05-52-471575
1738263957.540454,241699.000,33976,1,TL,1,100,2025-01-30_12-05-52-585569
1738263957.561455,241720.000,33979,1,TL,1,100,2025-01-30_12-05-57-553808
1738263962.673618,246832.000,34791,1,TL,1,100,2025-01-30_12-05-57-677926
1738263962.688619,246847.000,34794,1,TL,1,100,2025-01-30_12-06-02-682119
1738263967.801783,251960.000,35600,1,TL,1,100,2025-01-30_12-06-02-818858
1738263967.821784,251980.000,35603,1,TL,1,100,2025-01-30_12-06-07-811442
1738263972.924947,257083.000,36411,1,TL,1,100,2025-01-30_12-06-07-945901
1738263972.968949,257127.000,36414,1,TL,1,100,2025-01-30_12-06-12-961854
1738263978.048111,262206.000,37218,1,TL,1,100,2025-01-30_12-06-13-059377
1738263978.070112,262228.000,37221,1,TL,1,100,2025-01-30_12-06-18-063201
1738263983.166276,267324.000,38031,1,TL,1,100,2025-01-30_12-06-18-182699
1738263983.187276,267345.000,38034,1,TL,1,100,2025-01-30_12-06-23-175277
1738263988.282440,272440.000,38838,1,TL,1,100,2025-01-30_12-06-23-304572
1738263988.301440,272459.000,38841,1,TL,1,100,2025-01-30_12-06-28-293571
1738263993.399604,277557.000,39645,1,TL,1,100,2025-01-30_12-06-28-421327
1738263993.458606,277616.000,39648,1,TL,1,100,2025-01-30_12-06-33-448335
1738263998.520768,282678.000,40460,1,TL,1,100,2025-01-30_12-06-33-534247
1738263998.538769,282696.000,40463,1,TL,1,100,2025-01-30_12-06-38-532141
1738264003.642932,287800.000,41274,1,TL,1,100,2025-01-30_12-06-38-652840
1738264008.772097,292929.000,42080,1,TL,1,100,2025-01-30_12-06-43-667771
1738264008.774097,292931.000,42082,1,TL,1,100,2025-01-30_12-06-43-796336
1738264008.793098,292950.000,42085,1,TL,1,100,2025-01-30_12-06-48-786096
1738264013.892261,298049.000,42883,1,TL,1,100,2025-01-30_12-06-48-985358
1738264013.984264,298141.000,42886,1,TL,1,100,2025-01-30_12-06-53-968191
1738264019.012425,303169.000,43691,1,TL,1,100,2025-01-30_12-06-54-024628
1738264019.108428,303265.000,43694,1,TL,1,100,2025-01-30_12-06-59-026139
1738264024.135590,308292.000,44497,1,TL,1,100,2025-01-30_12-06-59-197058
1738264024.172591,308329.000,44500,1,TL,1,100,2025-01-30_12-07-04-162802
1738264029.254754,313411.000,45307,1,TL,1,100,2025-01-30_12-07-04-269630
1738264029.276755,313433.000,45310,1,TL,1,100,2025-01-30_12-07-09-266982
1738264034.371918,318528.000,46120,1,TL,1,100,2025-01-30_12-07-09-414733
1738264034.470921,318627.000,46123,1,TL,1,100,2025-01-30_12-07-14-462598
1738264039.498083,323654.000,46922,1,TL,1,100,2025-01-30_12-07-14-504085
1738264039.518083,323674.000,46925,1,TL,1,100,2025-01-30_12-07-19-508716
1738264044.614247,328770.000,47735,1,TL,1,100,2025-01-30_12-07-19-632797
1738264044.642247,328798.000,47738,1,TL,1,100,2025-01-30_12-07-24-629142
1738264049.734411,333890.000,48533,1,TL,1,100,2025-01-30_12-07-24-750964
1738264049.795413,333951.000,48536,1,TL,1,100,2025-01-30_12-07-29-757694
1738264054.854575,339010.000,49341,1,TL,1,100,2025-01-30_12-07-29-947940
1738264059.987740,344143.000,50150,1,TL,1,100,2025-01-30_12-07-34-966463
1738264059.994740,344150.000,50152,1,TL,1,100,2025-01-30_12-07-35-008303
1738264060.029741,344185.000,50155,1,TL,1,100,2025-01-30_12-07-40-011509
1738264065.118904,349274.000,50963,1,TL,1,100,2025-01-30_12-07-40-141934
1738264065.141905,349297.000,50966,1,TL,1,100,2025-01-30_12-07-45-130987
1738264070.241069,354396.000,51780,1,TL,1,100,2025-01-30_12-07-45-249755
1738264070.260069,354415.000,51783,1,TL,1,100,2025-01-30_12-07-50-252895
1738264075.368233,359523.000,52584,1,TL,1,100,2025-01-30_12-07-50-381008
1738264080.481397,364636.000,53392,1,TL,1,100,2025-01-30_12-07-55-474329
1738264080.488397,364643.000,53394,1,TL,1,100,2025-01-30_12-07-55-553974
1738264080.559400,364714.000,53397,1,TL,1,100,2025-01-30_12-08-00-529975
1738264085.614562,369769.000,54207,1,TL,1,100,2025-01-30_12-08-00-635286
1738264085.636562,369791.000,54210,1,TL,1,100,2025-01-30_12-08-05-626499
