LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1738263922.807340,206967.000,28502,1,T1,1,100,31.924
1738263922.941344,207101.000,28533,1,T1,1,100,31.932
1738263923.074348,207234.000,28550,1,T1,1,100,31.900
1738263923.207353,207367.000,28566,1,T1,1,100,31.886
1738263923.341357,207501.000,28581,1,T1,1,100,31.915
1738263923.474361,207634.000,28612,1,T1,1,100,31.963
1738263923.607365,207767.000,28630,1,T1,1,100,31.878
1738263923.741370,207901.000,28646,1,T1,1,100,31.912
1738263923.874374,208034.000,28676,1,T1,1,100,31.926
1738263924.007378,208167.000,28693,1,T1,1,100,32.004
1738263924.140383,208300.000,28710,1,T1,1,100,32.002
1738263924.274387,208434.000,28741,1,T1,1,100,32.001
1738263924.407391,208567.000,28757,1,T1,1,100,31.965
1738263924.540395,208700.000,28772,1,T1,1,100,31.914
1738263924.674400,208834.000,28803,1,T1,1,100,31.963
1738263924.807404,208967.000,28821,1,T1,1,100,31.984
1738263924.940408,209100.000,28836,1,T1,1,100,31.993
1738263925.074412,209234.000,28853,1,T1,1,100,32.032
1738263925.207417,209367.000,28883,1,T1,1,100,31.979
1738263925.340421,209500.000,28899,1,T1,1,100,31.991
1738263925.474425,209634.000,28915,1,T1,1,100,31.890
1738263925.607430,209767.000,28948,1,T1,1,100,31.881
1738263925.740434,209900.000,28963,1,T1,1,100,31.878
1738263925.874438,210034.000,28979,1,T1,1,100,32.018
1738263926.007442,210167.000,29010,1,T1,1,100,32.079
1738263926.140447,210300.000,29025,1,T1,1,100,31.999
1738263926.274451,210434.000,29041,1,T1,1,100,31.893
1738263926.407455,210567.000,29072,1,T1,1,100,31.989
1738263926.540459,210700.000,29087,1,T1,1,100,31.960
1738263926.674464,210834.000,29104,1,T1,1,100,32.018
1738263926.807468,210967.000,29143,2,T1,1,100,31.937
1738263926.940472,211100.000,29143,2,T1,1,100,32.008
1738263927.074476,211234.000,29176,1,T1,1,100,32.039
1738263927.207481,211367.000,29191,1,T1,1,100,32.088
1738263927.340485,211500.000,29208,1,T1,1,100,32.073
1738263927.473489,211633.000,29223,1,T1,1,100,32.032
1738263927.607494,211767.000,29255,1,T1,1,100,32.014
1738263927.740498,211900.000,29272,1,T1,1,100,32.077
1738263927.874502,212034.000,29287,1,T1,1,100,32.104
1738263928.007507,212167.000,29322,1,T1,1,100,32.081
1738263928.140511,212300.000,29338,1,T1,1,100,32.035
1738263928.273515,212433.000,29353,1,T1,1,100,32.086
1738263928.407519,212567.000,29384,1,T1,1,100,32.108
1738263928.540524,212700.000,29402,1,T1,1,100,32.047
1738263928.673528,212833.000,29418,1,T1,1,100,31.949
1738263928.807532,212967.000,29450,1,T1,1,100,31.978
1738263928.940536,213100.000,29466,1,T1,1,100,31.991
1738263929.073541,213233.000,29486,1,T1,1,100,31.960
1738263929.207545,213367.000,29516,1,T1,1,100,32.089
1738263929.340549,213500.000,29533,1,T1,1,100,32.039
1738263929.473553,213633.000,29548,1,T1,1,100,32.052
1738263929.607558,213767.000,29579,1,T1,1,100,32.058
1738263929.740562,213900.000,29595,1,T1,1,100,32.131
1738263929.873566,214033.000,29610,1,T1,1,100,31.951
1738263930.007571,214167.000,29626,1,T1,1,100,32.156
1738263930.140575,214300.000,29661,1,T1,1,100,32.103
1738263930.273579,214433.000,29676,1,T1,1,100,32.080
1738263930.406584,214566.000,29693,1,T1,1,100,32.176
1738263930.540588,214700.000,29723,1,T1,1,100,32.147
1738263930.673592,214833.000,29739,1,T1,1,100,32.064
1738263930.806596,214966.000,29755,1,T1,1,100,32.098
1738263930.940601,215100.000,29786,1,T1,1,100,32.114
1738263931.073605,215233.000,29801,1,T1,1,100,32.049
1738263931.206609,215366.000,29819,1,T1,1,100,32.021
1738263931.340613,215500.000,29850,1,T1,1,100,32.045
1738263931.473618,215633.000,29865,1,T1,1,100,31.984
1738263931.606622,215766.000,29883,1,T1,1,100,32.064
1738263931.740626,215900.000,29914,1,T1,1,100,32.205
1738263931.873631,216033.000,29929,1,T1,1,100,32.124
1738263932.006635,216166.000,29955,1,T1,1,100,32.054
1738263932.140639,216300.000,29985,1,T1,1,100,31.988
1738263932.273643,216433.000,30002,1,T1,1,100,31.995
1738263932.406648,216566.000,30019,1,T1,1,100,32.033
1738263932.540652,216700.000,30034,1,T1,1,100,31.979
1738263932.673656,216833.000,30065,1,T1,1,100,32.026
1738263932.806660,216966.000,30081,1,T1,1,100,32.082
1738263932.940665,217100.000,30098,1,T1,1,100,32.142
1738263933.073669,217233.000,30131,1,T1,1,100,31.991
1738263933.206673,217366.000,30147,1,T1,1,100,31.996
1738263933.340677,217500.000,30163,1,T1,1,100,32.140
1738263933.473682,217633.000,30195,1,T1,1,100,32.238
1738263933.606686,217766.000,30211,1,T1,1,100,32.174
1738263933.740690,217900.000,30227,1,T1,1,100,32.217
1738263933.873695,218033.000,30257,1,T1,1,100,32.058
1738263934.006699,218166.000,30276,1,T1,1,100,32.061
1738263934.139703,218299.000,30291,1,T1,1,100,32.133
1738263934.273707,218433.000,30307,1,T1,1,100,32.128
1738263934.406712,218566.000,30338,1,T1,1,100,32.091
1738263934.539716,218699.000,30355,1,T1,1,100,32.181
1738263934.673720,218833.000,30372,1,T1,1,100,32.185
1738263934.806725,218966.000,30402,1,T1,1,100,32.186
1738263934.939729,219099.000,30419,1,T1,1,100,32.222
1738263935.073733,219233.000,30436,1,T1,1,100,32.238
1738263935.206738,219366.000,30468,1,T1,1,100,32.138
1738263935.339742,219499.000,30484,1,T1,1,100,32.131
1738263935.473746,219633.000,30500,1,T1,1,100,32.163
1738263935.606750,219766.000,30533,1,T1,1,100,32.177
1738263935.739754,219899.000,30548,1,T1,1,100,32.218
1738263935.873759,220033.000,30564,1,T1,1,100,32.236
1738263936.006763,220166.000,30595,1,T1,1,100,32.138
1738263936.139767,220299.000,30610,1,T1,1,100,32.166
1738263936.273772,220433.000,30626,1,T1,1,100,32.178
1738263936.406776,220566.000,30644,1,T1,1,100,32.148
1738263936.539780,220699.000,30674,1,T1,1,100,32.099
1738263936.673784,220833.000,30695,1,T1,1,100,32.114
1738263936.806789,220966.000,30710,1,T1,1,100,32.191
1738263936.939793,221099.000,30743,1,T1,1,100,32.083
1738263937.072797,221232.000,30764,1,T1,1,100,32.142
1738263937.206802,221366.000,30779,1,T1,1,100,32.132
1738263937.339806,221499.000,30814,1,T1,1,100,32.235
1738263937.473810,221633.000,30830,1,T1,1,100,32.243
1738263937.606814,221766.000,30845,1,T1,1,100,32.212
1738263937.739819,221899.000,30876,1,T1,1,100,32.233
1738263937.872823,222032.000,30892,1,T1,1,100,32.207
1738263938.006827,222166.000,30908,1,T1,1,100,32.161
1738263938.139832,222299.000,30926,1,T1,1,100,32.211
1738263938.272836,222432.000,30959,1,T1,1,100,32.162
1738263938.406840,222566.000,30974,1,T1,1,100,32.106
1738263938.539844,222699.000,30992,1,T1,1,100,32.152
1738263938.672849,222832.000,31023,1,T1,1,100,32.208
1738263938.806853,222966.000,31038,1,T1,1,100,32.161
1738263938.939857,223099.000,31054,1,T1,1,100,32.176
1738263939.072861,223232.000,31085,1,T1,1,100,32.147
1738263939.206866,223366.000,31100,1,T1,1,100,32.170
1738263939.339870,223499.000,31117,1,T1,1,100,32.215
1738263939.472874,223632.000,31147,1,T1,1,100,32.270
1738263939.606879,223766.000,31164,1,T1,1,100,32.223
1738263939.739883,223899.000,31181,1,T1,1,100,32.132
1738263939.872887,224032.000,31196,1,T1,1,100,32.234
1738263940.006891,224166.000,31229,1,T1,1,100,32.243
1738263940.139896,224299.000,31245,1,T1,1,100,32.176
1738263940.272900,224432.000,31260,1,T1,1,100,32.183
1738263940.406904,224566.000,31291,1,T1,1,100,32.150
1738263940.539908,224699.000,31309,1,T1,1,100,32.242
1738263940.672913,224832.000,31325,1,T1,1,100,32.247
1738263940.805917,224965.000,31357,1,T1,1,100,32.284
1738263940.939921,225099.000,31373,1,T1,1,100,32.229
1738263941.072926,225232.000,31389,1,T1,1,100,32.206
1738263941.205930,225365.000,31421,1,T1,1,100,32.302
1738263941.339934,225499.000,31438,1,T1,1,100,32.201
1738263941.472938,225632.000,31455,1,T1,1,100,32.158
1738263941.605943,225765.000,31488,1,T1,1,100,32.246
1738263941.739947,225899.000,31506,1,T1,1,100,32.248
1738263941.872951,226032.000,31521,1,T1,1,100,32.178
1738263942.005955,226165.000,31537,1,T1,1,100,32.254
1738263942.139460,226298.500,31573,2,T1,1,100,32.181
1738263942.272964,226432.000,31573,2,T1,1,100,32.220
