LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1738263924.089381,208249,28703,1,BI,1,100,2540
1738263924.809404,208969,28814,1,BI,1,100,720
1738263925.622430,209782,28940,1,BI,1,100,800
1738263926.708465,210868,29114,1,BI,1,100,1080
1738263927.658495,211818,29248,1,BI,1,100,940
1738263928.538523,212698,29395,1,BI,1,100,880
1738263929.055540,213215,29476,1,BI,1,100,510
1738263930.048572,214208,29636,1,BI,1,100,990
1738263932.028636,216188,29947,1,BI,1,100,1960
1738263932.908664,217068,30091,1,BI,1,100,870
1738263933.405680,217565,30174,1,BI,1,100,490
1738263934.008699,218168,30268,1,BI,1,100,600
1738263934.944729,219104,30412,1,BI,1,100,930
1738263935.654752,219814,30525,1,BI,1,100,700
1738263936.618783,220778,30685,1,BI,1,100,960
1738263936.668784,220828,30687,1,BI,1,100,50
1738263937.387807,221547,30804,1,BI,1,100,710
1738263938.267836,222427,30951,1,BI,1,100,870
1738263939.647880,223807,31157,1,BI,1,100,1370
1738263940.557909,224717,31302,1,BI,1,100,900
1738263941.710946,225870,31499,1,BI,1,100,1140
1738263942.263964,226423,31566,1,BI,1,100,550
1738263943.521004,227680,31779,1,BI,1,100,1250
1738263944.431033,228590,31925,1,BI,1,100,900
1738263945.104055,229263,32020,1,BI,1,100,660
1738263946.961114,231120,32306,1,BI,1,100,1840
1738263951.030245,235189,32968,1,BI,1,100,4030
1738263952.893305,237052,33241,1,BI,1,100,1850
1738263954.040342,238199,33419,1,BI,1,100,1140
1738263957.620456,241779,33982,1,BI,1,100,3540
1738263958.850496,243009,34179,1,BI,1,100,1220
1738263961.193571,245352,34545,1,BI,1,100,2320
1738263962.252605,246411,34726,1,BI,1,100,1050
1738263963.272638,247431,34879,1,BI,1,100,1010
1738263964.052663,248211,35009,1,BI,1,100,780
1738263964.579679,248738,35090,1,BI,1,100,520
1738263966.769750,250928,35441,1,BI,1,100,2170
1738263967.865785,252024,35606,1,BI,1,100,1080
1738263968.392802,252551,35689,1,BI,1,100,520
1738263968.985821,253144,35788,1,BI,1,100,590
1738263969.388834,253547,35853,1,BI,1,100,400
1738263970.275862,254434,35999,1,BI,1,100,880
1738263973.215956,257374,36453,1,BI,1,100,2910
1738263974.782007,258940,36708,1,BI,1,100,1550
1738263979.056144,263214,37367,1,BI,1,100,4240
1738263979.745166,263903,37483,1,BI,1,100,680
1738263980.718197,264876,37645,1,BI,1,100,960
1738263981.685228,265843,37788,1,BI,1,100,960
1738263982.848265,267006,37981,1,BI,1,100,1150
1738263983.148275,267306,38037,1,BI,1,100,300
1738263987.004399,271162,38622,1,BI,1,100,3820
1738263987.578417,271736,38722,1,BI,1,100,570
1738263989.387475,273545,39002,1,BI,1,100,1790
1738263990.277504,274435,39146,1,BI,1,100,880
1738263993.694613,277852,39684,1,BI,1,100,3390
1738263994.594642,278752,39829,1,BI,1,100,890
1738263995.387668,279545,39958,1,BI,1,100,790
1738263996.277696,280435,40102,1,BI,1,100,880
1738263996.937717,281095,40200,1,BI,1,100,650
1738263997.647740,281805,40314,1,BI,1,100,700
1738264000.346827,284504,40734,1,BI,1,100,2680
1738264000.756840,284914,40800,1,BI,1,100,410
1738264001.613868,285771,40947,1,BI,1,100,840
1738264002.123884,286281,41029,1,BI,1,100,510
1738264002.943910,287101,41161,1,BI,1,100,810
1738264004.906973,289064,41471,1,BI,1,100,1950
1738264009.996136,294153,42261,1,BI,1,100,5040
1738264010.643157,294800,42374,1,BI,1,100,640
1738264011.603188,295760,42520,1,BI,1,100,950
1738264014.510281,298667,42985,1,BI,1,100,2880
1738264015.516313,299673,43131,1,BI,1,100,990
1738264016.089332,300246,43229,1,BI,1,100,570
1738264016.816355,300973,43342,1,BI,1,100,720
1738264017.819387,301976,43502,1,BI,1,100,1000
1738264021.275498,305432,44046,1,BI,1,100,3420
1738264023.172559,307329,44335,1,BI,1,100,1880
1738264023.945584,308102,44463,1,BI,1,100,760
1738264024.472601,308629,44550,1,BI,1,100,520
1738264025.285627,309442,44680,1,BI,1,100,810
1738264027.055683,311212,44951,1,BI,1,100,1750
1738264028.368726,312525,45161,1,BI,1,100,1300
1738264029.054748,313211,45275,1,BI,1,100,680
1738264029.748770,313905,45377,1,BI,1,100,690
1738264030.624798,314781,45523,1,BI,1,100,870
1738264031.458825,315615,45652,1,BI,1,100,820
1738264036.981002,321137,46519,1,BI,1,100,5470
1738264037.848030,322004,46664,1,BI,1,100,860
1738264039.191073,323347,46874,1,BI,1,100,1330
1738264039.958097,324114,46992,1,BI,1,100,760
1738264041.814157,325970,47283,1,BI,1,100,1840
1738264042.914192,327070,47457,1,BI,1,100,1090
1738264043.661216,327817,47572,1,BI,1,100,740
1738264044.571245,328727,47718,1,BI,1,100,900
1738264045.451273,329607,47868,1,BI,1,100,870
1738264048.320365,332476,48312,1,BI,1,100,2850
1738264048.370367,332526,48314,1,BI,1,100,50
1738264051.980483,336136,48872,1,BI,1,100,3570
1738264052.476499,336632,48954,1,BI,1,100,490
1738264056.153617,340309,49534,1,BI,1,100,3640
1738264056.889640,341045,49647,1,BI,1,100,730
1738264057.566662,341722,49762,1,BI,1,100,670
1738264058.553694,342709,49921,1,BI,1,100,980
1738264059.109712,343265,50003,1,BI,1,100,550
1738264059.899737,344055,50133,1,BI,1,100,780
1738264061.572791,345728,50394,1,BI,1,100,1660
1738264062.816830,346972,50587,1,BI,1,100,1230
1738264064.039870,348195,50781,1,BI,1,100,1220
1738264064.472884,348628,50848,1,BI,1,100,420
1738264065.465915,349621,51015,1,BI,1,100,990
1738264066.318943,350474,51143,1,BI,1,100,840
1738264067.142969,351298,51270,1,BI,1,100,820
1738264067.991997,352147,51418,1,BI,1,100,840
1738264068.836024,352991,51547,1,BI,1,100,840
1738264069.699051,353854,51682,1,BI,1,100,850
1738264069.936059,354091,51730,1,BI,1,100,240
1738264070.896090,355051,51880,1,BI,1,100,950
1738264071.909122,356064,52040,1,BI,1,100,1000
1738264074.635210,358790,52471,1,BI,1,100,2700
1738264076.815279,360970,52812,1,BI,1,100,2160
1738264079.188356,363343,53182,1,BI,1,100,2350
1738264080.118386,364273,53327,1,BI,1,100,920
1738264080.995414,365150,53464,1,BI,1,100,870
1738264082.064448,366219,53644,1,BI,1,100,1060
1738264084.058512,368213,53951,1,BI,1,100,1970
1738264084.841537,368996,54080,1,BI,1,100,780
1738264085.741566,369896,54229,1,BI,1,100,890
1738264086.021575,370176,54263,1,BI,1,100,280
1738264086.457589,370612,54348,1,BI,1,100,430
1738264087.291615,371446,54474,1,BI,1,100,830
1738264089.297680,373452,54795,1,BI,1,100,1980
1738264092.220774,376375,55243,1,BI,1,100,2900
1738264094.160836,378315,55548,1,BI,1,100,1920
1738264100.237031,384391,56505,1,BI,1,100,6020
1738264104.270160,388424,57136,1,BI,1,100,3990
1738264105.840210,389994,57372,1,BI,1,100,1560
1738264106.556233,390710,57488,1,BI,1,100,710
1738264106.800241,390954,57524,1,BI,1,100,240
1738264107.560266,391714,57652,1,BI,1,100,750
1738264108.490295,392644,57800,1,BI,1,100,920
1738264109.483327,393637,57962,1,BI,1,100,990
1738264110.486360,394640,58121,1,BI,1,100,990
1738264111.359387,395513,58254,1,BI,1,100,860
1738264113.299450,397453,58558,1,BI,1,100,1930
1738264114.152477,398306,58687,1,BI,1,100,840
1738264115.032505,399186,58830,1,BI,1,100,870
1738264115.836531,399990,58961,1,BI,1,100,800
1738264116.909565,401063,59128,1,BI,1,100,1060
1738264117.849596,402003,59273,1,BI,1,100,930
1738264118.462615,402616,59370,1,BI,1,100,610
1738264119.168638,403322,59485,1,BI,1,100,700
1738264119.625653,403779,59567,1,BI,1,100,450
1738264120.362676,404516,59681,1,BI,1,100,730
