Timestamp,BI
1738263923.27754,881
1738263924.15902,877.5
1738263925.05968,874
1738263925.93411,881
1738263926.75747,874
1738263927.71308,823
1738263928.02901,664
1738263928.69313,506
1738263929.19924,419
1738263929.5831,454
1738263930.00257,454
1738263930.45692,454
1738263931.2927,785
1738263932.07727,785
1738263932.91656,785
1738263933.67496,783
1738263934.45838,758
1738263935.2094,751
1738263935.67355,751
1738263936.0431,751
1738263936.96616,708
1738263937.91342,708
1738263938.62096,708
1738263938.94786,690
1738263939.31323,690
1738263940.00279,468
1738263940.72955,468
1738263941.19766,468
1738263941.51614,407
1738263941.90795,407
1738263942.31485,392
1738263942.81978,407
1738263943.16245,439
1738263943.60101,505
1738263944.57271,574
1738263945.36325,574
1738263945.93744,574
1738263946.27289,375
1738263946.62492,375
1738263946.99966,375
1738263947.76441,505
1738263948.49176,505
1738263948.99691,727
1738263949.31539,727
1738263950.28655,802
1738263951.08845,971
1738263952.29669,971
1738263953.40852,971
1738263954.34735,971
1738263955.3186,939
1738263955.8392,939
1738263956.21232,877
1738263957.18644,877
1738263958.0632,902
1738263959.02214,959
1738263959.92453,902
1738263960.93756,902
1738263961.78768,850
1738263962.57152,784
1738263962.93799,685
1738263963.52398,685
1738263964.20939,685
1738263964.90669,697
1738263966.00645,1001
1738263967.00766,1001
1738263968.03346,1001
1738263968.3508,875
1738263968.94315,875
1738263969.8184,875
1738263970.76932,875
1738263971.66591,875
1738263972.47893,813
1738263972.87074,611
1738263973.43896,611
1738263974.04968,611
1738263974.82101,634
1738263975.45533,653
1738263976.10845,696
1738263976.85997,696
1738263977.5563,752
1738263978.34939,793
1738263979.17215,823
1738263980.07818,823
1738263981.02641,906
1738263981.84323,906
1738263982.84593,841
1738263983.66947,841
1738263984.51077,857
1738263985.36735,841
1738263986.24347,857
1738263987.08277,857
1738263987.98203,876
1738263988.65935,839
1738263989.58804,795
1738263990.38331,795
1738263991.13153,795
1738263992.00865,795
1738263992.76578,848
1738263993.75762,877
1738263994.60519,858
1738263995.54137,858
1738263996.39903,848
1738263997.24513,858
1738263997.98145,858
1738263998.98245,846
1738263999.98272,923
1738264000.71034,923
1738264001.63287,898
1738264002.5304,898
1738264003.27959,898
1738264004.22177,898
1738264004.94767,749
1738264005.8488,726
1738264006.23165,726
1738264006.5873,885
1738264007.47205,885
1738264008.38454,892
1738264009.27611,912
1738264010.20684,912
1738264011.12751,902
1738264012.0125,921
1738264012.91405,902
1738264013.84926,885
1738264014.18697,902
1738264014.64128,454
1738264015.5455,454
1738264015.94813,523
1738264016.47153,799
1738264017.27004,782
1738264018.10473,782
1738264018.88675,782
1738264019.65163,765
1738264020.10857,765
1738264020.50007,761
1738264021.39728,761
1738264022.15793,871
1738264023.18256,871
1738264024.05395,836
1738264024.89039,836
1738264025.46809,836
1738264025.79804,836
1738264026.72049,860
1738264027.58597,860
1738264028.44593,865
1738264029.28175,865
1738264030.21118,860
1738264031.08881,837
1738264031.85904,837
1738264032.69559,779
1738264033.47489,770
1738264033.8643,436
1738264034.30002,436
1738264034.66459,436
1738264035.15061,486
1738264036.08031,898
1738264036.9786,898
1738264037.89703,898
1738264038.33045,898
1738264038.72039,811
1738264039.66218,811
1738264040.47278,859
1738264041.36669,894
1738264042.22597,894
1738264043.13493,894
1738264044.0645,876
1738264044.9377,876
1738264045.81362,873
1738264046.64731,862
1738264047.50898,862
1738264048.37073,862
1738264049.32594,863
1738264050.27533,949
1738264051.13827,949
1738264052.13185,897
1738264052.99352,897
1738264053.8901,897
1738264054.79917,880
1738264055.543,880
1738264056.42281,784
1738264057.20665,749
1738264057.95607,749
1738264058.6123,749
1738264059.29108,740
1738264060.07974,740
1738264060.81977,740
1738264061.64324,740
1738264062.07561,432
1738264062.40182,432
1738264062.77193,432
1738264063.31394,370
1738264064.22854,542
1738264064.58729,542
1738264065.14775,497
1738264065.4681,497
1738264065.96484,497
1738264066.52085,336
1738264066.85666,392
1738264067.17417,392
1738264067.56598,392
1738264068.49421,909
1738264069.41424,909
1738264070.32287,909
1738264070.69008,909
1738264071.19501,909
1738264072.20033,918
1738264073.17336,918
1738264074.09099,948
1738264074.87704,918
1738264075.82525,909
1738264076.73391,909
1738264077.61564,909
1738264078.72204,882
1738264079.51503,793
1738264080.12769,793
1738264080.67895,793
1738264081.56007,862
1738264082.48983,864
1738264083.35149,881
1738264084.21572,877
1738264085.12505,877
1738264086.00239,899
1738264086.9492,899
1738264087.848,899
1738264088.65026,927
1738264089.61889,899
1738264090.54636,907
1738264091.42565,927
1738264092.33278,907
1738264093.37781,879
1738264093.9805,850
1738264094.39324,603
1738264095.24278,512
1738264095.75489,512
1738264096.23199,579
1738264097.10482,512
1738264097.68395,477
1738264098.06805,408
1738264098.46037,408
1738264098.86819,408
1738264099.43841,465
1738264099.90335,570
1738264100.78569,825
1738264101.78319,825
1738264102.60771,882
1738264103.3888,908
1738264104.29716,908
1738264105.24675,949
1738264106.19536,949
1738264107.18745,949
1738264107.55715,930
1738264108.2141,887
1738264109.14386,887
1738264110.0308,911
1738264110.95778,911
1738264111.86831,911
1738264112.65403,911
1738264113.64673,862
1738264114.4403,846
1738264115.30197,846
1738264116.14821,831
1738264116.97875,831
1738264117.28838,831
1738264117.8482,831
1738264118.76743,875
1738264119.64265,875
1738264120.57328,875
1738264120.89836,875
1738264121.52238,624
1738264122.53295,531
1738264122.95412,531
1738264123.48533,531
1738264123.84459,531
1738264124.43701,592
1738264125.32184,832
1738264126.15432,832
1738264127.1338,885
1738264127.89952,832
1738264128.82895,832
1738264129.66057,832
1738264130.486,832
1738264131.32443,832
1738264132.15315,838
1738264133.06197,897
1738264133.95881,909
1738264135.03896,909
1738264135.97845,897
1738264136.85681,878
1738264137.35856,878
1738264137.77742,862
1738264138.80018,853
1738264139.66184,853
1738264140.51499,853
1738264140.83233,789
1738264141.33935,789
1738264142.12857,507
1738264142.95096,507
1738264143.28881,724
1738264143.70633,724
1738264144.43025,701
1738264145.22966,724
1738264145.93094,724
1738264146.65962,729
1738264146.98703,701
1738264147.87289,576
1738264148.44921,576
1738264148.86581,855
1738264149.72062,855
1738264150.63092,885
1738264151.51568,885
1738264152.49707,885
1738264152.88605,790
1738264153.39514,509
1738264154.18543,509
1738264154.59737,517
1738264155.11469,790
1738264155.93063,698
1738264156.82925,766
1738264157.52687,766
1738264158.29289,698
1738264158.79991,698
1738264159.15342,763
1738264159.91665,763
1738264160.79706,763
1738264161.64964,763
1738264161.96741,561
1738264162.52803,454
1738264162.98234,454
1738264163.38278,561
1738264164.13028,747
1738264164.95671,769
1738264165.72559,769
1738264166.55126,769
1738264166.98726,769
1738264167.31098,717
1738264168.10861,531
1738264168.82573,689
1738264169.35707,689
1738264170.04577,531
1738264170.53447,531
1738264170.8765,689
1738264171.69341,738
1738264172.52395,738
1738264173.26201,738
1738264173.58058,738
1738264174.14322,738
1738264175.00423,563
1738264175.76479,572
1738264176.21727,761
1738264176.78919,761
1738264177.59085,784
1738264178.54094,802
1738264179.32529,802
1738264180.2423,784
1738264180.58779,784
1738264181.13272,668
1738264182.04302,668
1738264182.71113,910
1738264183.71662,910
1738264184.62907,855
1738264185.4841,855
1738264186.31779,855
1738264187.14054,855
1738264188.00845,834
1738264188.89842,832
1738264189.7309,868
1738264190.56338,890
1738264191.53205,876
1738264192.44589,896
1738264193.32202,896
1738264194.21845,876
1738264195.06889,872
1738264195.94074,872
1738264196.72467,872
1738264197.59849,872
1738264198.47985,874
1738264199.33312,881
1738264200.21451,881
1738264201.13999,853
1738264201.64788,881
1738264201.97248,895
1738264202.93566,895
1738264203.8309,961
1738264204.82205,961
1738264205.78342,929
1738264206.71275,929
1738264207.04509,877
1738264207.62893,877
1738264208.50617,823
1738264209.42681,823
1738264210.24956,823
1738264210.62891,823
1738264211.11481,760
1738264212.01242,760
1738264212.77194,760
1738264213.55712,785
1738264214.29296,785
1738264215.17212,795
1738264215.99174,820
1738264216.78713,863
1738264217.74607,863
1738264218.60883,908
1738264219.56486,908
1738264220.47309,867
1738264221.33962,867
1738264221.89375,867
1738264222.21976,847
1738264223.09017,847
1738264223.93766,847
1738264224.92758,870
1738264225.74339,847
1738264226.73454,928
1738264227.56021,826
1738264228.48864,826
1738264228.83756,826
1738264229.35517,518
1738264230.18887,496
1738264230.53721,518
1738264231.03345,834
1738264231.95246,919
1738264232.89389,919
1738264233.87968,938
1738264234.73314,938
1738264235.6711,900
1738264236.5707,853
1738264237.41323,843
1738264238.21391,822
1738264239.01818,822
1738264239.83996,822
1738264240.74054,891
1738264241.74517,891
1738264242.63569,898
1738264243.32482,898
1738264244.22283,891
1738264245.34287,766
1738264246.02311,766
1738264246.78891,766
1738264247.43642,680
1738264248.39498,648
1738264248.71513,648
1738264249.10272,720
1738264250.16951,720
1738264250.88926,784
1738264251.83608,784
1738264252.61992,720
1738264253.0096,530
1738264253.53995,530
1738264254.02751,530
1738264254.66626,639
1738264255.41867,639
1738264256.12653,708
1738264256.61185,708
1738264257.47089,694
1738264258.16476,677
1738264258.84132,677
1738264259.35823,517
1738264259.75533,517
1738264260.22671,517
1738264260.87537,471
1738264261.58687,471
1738264261.91399,370
1738264262.28383,370
1738264262.61815,370
1738264263.05492,437
1738264263.58682,532
1738264264.4086,532
1738264265.12632,718
1738264265.53933,822
1738264266.55237,718
1738264267.42806,738
1738264268.06269,766
1738264268.80064,738
1738264269.56655,635
1738264270.11248,546
1738264270.43729,546
1738264270.95469,546
1738264271.59075,517
1738264272.32337,517
1738264272.64796,636
1738264272.97487,733
1738264273.78893,393
1738264274.52417,411
1738264274.91692,679
1738264275.32831,411
1738264276.007,411
1738264276.40359,447
1738264276.85103,643
1738264277.49444,643
1738264278.27041,676
1738264278.94616,686
1738264279.63178,691
1738264280.32262,691
1738264281.14139,691
1738264281.96486,819
1738264282.6557,819
1738264283.48721,691
1738264283.81552,691
1738264284.25311,583
1738264285.22036,583
1738264285.80308,775
1738264286.60546,802
1738264287.38021,775
1738264288.21756,775
1738264288.89248,775
1738264289.5291,697
1738264290.39802,697
1738264291.09485,778
1738264291.88658,778
1738264292.6642,697
1738264293.01721,486
1738264293.50283,353
1738264293.83024,353
1738264294.15792,443
1738264294.96646,336
1738264295.40909,443
1738264295.74548,606
1738264296.35165,606
1738264296.98601,634
1738264297.70527,719
1738264298.47159,719
1738264299.32953,766
1738264300.02544,856
1738264300.98547,856
1738264301.8411,696
1738264302.16569,732
1738264302.61219,507
1738264303.34409,507
1738264303.85111,546
1738264304.39725,732
1738264305.1896,792
1738264306.02336,792
1738264306.85666,792
1738264307.56268,706
1738264307.95529,603
1738264308.42838,603
1738264309.03106,603
1738264310.01309,850
1738264310.86345,850
1738264311.798,897
1738264312.62704,897
1738264313.5242,897
1738264314.42781,829
1738264314.88964,825
1738264315.35757,825
1738264316.18223,468
1738264317.16953,468
1738264317.61819,776
1738264318.07513,776
1738264318.85068,457
1738264319.66007,457
1738264320.06088,765
1738264320.46764,765
1738264321.23312,765
